id,preis,endreinigung,typ,stadt,stadtteil,lat,lon,bewertungen,bewertung,gaeste,baeder,schlafzimmer,betten,internet,wlan,kueche,heizung,klimaanlage,haartrockner,familienfreundlich,buegeleisen,waschmaschine,trockner,rauchmelder,kohlenmonoxidmelder,feuerloescher,erstehilfekoffer,fernsehen,kabelfernsehen,fruehstueck,kamin,fahrstuhl,pool,fitnessstudio,whirlpool,rollstuhlgeeignet,bettwaesche,mikrowelle,geschirr,ofen,herd,badewanne,kaffeemaschine,geschirrspueler,ebenerdig,kuehlschrank,rauchen,haustiere,hochstuhl,kinderkrippe,spielekonsole
15061,225,1,Apartment,NYC,Hell's Kitchen,40.76035839049089,-73.98848206231091,134,95,4,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15062,129,1,Apartment,LA,Silver Lake,34.085948279916536,-118.26950861345995,35,100,2,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15063,205,1,Apartment,Boston,South End,42.342384616436384,-71.07454089977173,12,98,4,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15064,149,1,Apartment,LA,,34.07216422222028,-118.39558798416044,35,82,8,2,3,4,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15065,179,1,Apartment,LA,,34.07133067014373,-118.35554817616293,3,100,3,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15066,245,1,House,LA,Silver Lake,34.089304180634684,-118.26983265429644,43,92,5,1.5,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15067,134,1,Apartment,LA,Santa Monica,34.03194364757915,-118.48897424962236,0,0,2,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15068,600,1,Apartment,Boston,Theater District,42.35281503332993,-71.06371270045744,0,0,4,2,2,2,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15069,300,0,House,DC,Fort Lincoln,38.922495374176,-76.95510726548109,0,0,6,2.5,3,3,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
15070,250,1,House,SF,Outer Sunset,37.75546338019834,-122.50809518508792,95,95,6,1.5,2,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15071,105,1,Apartment,LA,Beverly Hills,34.06100262837914,-118.40440437317714,0,0,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15072,98,1,Apartment,NYC,Upper East Side,40.77541157276239,-73.95082973856151,7,100,2,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15073,200,0,Apartment,NYC,Nolita,40.72102258074307,-73.99634207911467,1,0,2,1,2,2,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15074,85,1,Apartment,DC,Eckington,38.91310236656197,-77.0070427032784,64,99,4,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15075,110,0,Apartment,NYC,Williamsburg,40.71548241070547,-73.96235773139256,0,0,2,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15076,199,0,House,LA,Venice,33.99609959877696,-118.46913324166701,205,94,5,1,2,2,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15077,400,1,House,NYC,Park Slope,40.671975738013145,-73.98277592637092,1,0,8,3,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15078,250,1,Apartment,SF,Mission District,37.75979937518716,-122.42030131555677,14,95,4,2,2,2,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15079,123,1,Apartment,SF,Richmond District,37.783333997204366,-122.46420584261595,110,94,2,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15080,195,1,House,SF,Richmond District,37.7795409149994,-122.4901161173535,33,100,3,1,1,2,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0
15081,250,1,Apartment,NYC,Financial District,40.70629078194571,-74.0098003810099,0,0,7,2,2,2,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15082,69,1,Apartment,LA,Westwood,34.064741905959515,-118.44929422311199,11,91,6,1,0,3,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15083,100,1,Apartment,LA,Hollywood,34.10539530860197,-118.33273247557672,118,94,4,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15084,319,1,Apartment,DC,Downtown/Penn Quarter,38.90052443358866,-77.0248486073203,9,89,4,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15085,200,0,Apartment,NYC,Financial District,40.708073433199075,-74.0058488488447,0,0,6,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15086,55,1,Apartment,Chicago,,41.989340715660425,-87.67311512832255,31,97,2,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15087,65,1,Apartment,DC,Takoma,38.973883638379576,-77.02446716579603,29,91,2,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15088,225,1,Apartment,Chicago,Lakeview,41.934563659970756,-87.64691038089823,21,96,8,2,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15089,119,1,House,LA,Silver Lake,34.086649073134105,-118.279792052595,113,96,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15090,75,1,Apartment,NYC,Lefferts Garden,40.65774380013834,-73.95201709882195,0,0,4,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15091,150,1,Apartment,SF,Parkside,37.745793382266456,-122.47819385380184,18,91,4,1,2,2,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15092,1570,1,Apartment,LA,Hermosa Beach,33.86047480894677,-118.39963924854864,1,0,12,6.5,5,9,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15093,200,1,Apartment,NYC,Kips Bay,40.739546868286055,-73.98243438141438,22,99,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
15094,249,1,House,Boston,North End,42.364977507989906,-71.05678424046752,31,99,12,2,4,4,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15095,499,0,Apartment,NYC,Lower East Side,40.71831918868242,-73.98962455752611,0,0,3,1,1,2,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15096,235,1,Apartment,NYC,Chelsea,40.74252012394685,-73.99691294260613,5,0,4,2,1,2,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15097,1600,1,House,LA,Encino,34.143995922498576,-118.52665021610771,0,0,14,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15098,199,0,Apartment,LA,Mid-Wilshire,34.07099537510559,-118.36095093187129,0,0,4,2,2,3,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15099,59,0,Apartment,LA,Los Feliz,34.114464168280875,-118.26653476490529,137,92,2,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15100,90,1,Apartment,NYC,Alphabet City,40.726785943237054,-73.9779334877999,9,87,2,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15101,375,1,Apartment,NYC,Nolita,40.72116144944825,-73.99589527650511,6,100,4,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15102,140,1,Apartment,LA,Hollywood,34.08777092313365,-118.34011868723492,120,95,3,1,2,2,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15103,200,1,Apartment,SF,Richmond District,37.77500141761807,-122.46674683148176,4,100,4,1,2,2,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15104,325,1,House,SF,Bernal Heights,37.73843487278464,-122.42177469038741,8,97,5,1.5,3,3,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15105,100,1,Apartment,DC,Adams Morgan,38.92297373250368,-77.03737965490973,2,100,2,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15106,129,1,Apartment,NYC,Eastchester,40.878286423529204,-73.8347055696587,6,97,4,1,2,2,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15107,120,1,Apartment,NYC,Lower East Side,40.71550412643468,-73.99198100611119,3,100,5,1,2,2,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15108,260,1,Apartment,LA,,33.98277954501546,-118.43634390073963,0,0,6,2,2,2,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15109,130,1,Apartment,LA,Venice,33.99268238884511,-118.47851073909729,14,95,2,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15110,460,1,House,LA,,34.06128041311921,-118.74168893221376,2,100,6,2.5,3,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15111,184,1,House,LA,Valley Village,34.163531125549476,-118.40346634153464,7,100,8,1.5,3,3,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15112,199,1,Apartment,NYC,Elmhurst,40.74596671050814,-73.87254186075765,0,0,10,2,3,5,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15113,199,1,Apartment,NYC,Soho,40.72248714684246,-74.00227049526384,71,86,8,1,3,4,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15114,145,1,Apartment,NYC,Harlem,40.81575261176594,-73.95369861316091,32,95,5,1,1,2,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15115,99,1,Apartment,Chicago,Lincoln Park,41.92804275107903,-87.65170298272385,108,94,2,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15116,150,1,House,LA,Pasadena,34.153903150323075,-118.10150246366352,143,98,5,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15117,85,1,Apartment,NYC,Upper East Side,40.76987925975502,-73.94982283085976,0,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15118,499,1,Apartment,SF,Mission District,37.755936445908496,-122.40974828488605,22,97,8,3,4,4,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0
15119,300,1,Apartment,Boston,North End,42.36658600914461,-71.05909170976508,4,100,7,2,2,2,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1
15120,80,1,Apartment,Chicago,Old Town,41.90787700859189,-87.63522580241165,3,90,3,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15121,200,1,House,SF,Glen Park,37.73395994605541,-122.44261318293266,13,98,4,1,2,2,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15122,120,1,House,LA,Eagle Rock,34.1430639817213,-118.2159276738102,49,94,3,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15123,90,1,Apartment,DC,,38.97078951740614,-77.034284340475,3,100,3,1,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15124,110,1,House,LA,,33.98861850146308,-118.47260706920427,20,97,2,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15125,150,0,House,LA,Cahuenga Pass,34.124101412887285,-118.34986045109352,4,95,2,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15126,1000,1,House,DC,U Street Corridor,38.91694646513789,-77.04110499347179,0,0,8,2.5,3,3,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15127,130,1,Apartment,DC,U Street Corridor,38.91747231321404,-77.03263184641183,1,100,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15128,155,1,Apartment,SF,Mission District,37.756392451952244,-122.42077447420613,19,98,2,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15129,176,1,Apartment,NYC,Bedford-Stuyvesant,40.68709276823819,-73.95557744834778,118,92,6,1,2,2,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15130,162,1,Apartment,NYC,Downtown Brooklyn,40.69648186132267,-73.9826111304072,4,93,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0
15131,199,1,Apartment,SF,Nob Hill,37.79032748289301,-122.41208518907715,76,96,2,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15132,150,1,Apartment,NYC,Park Slope,40.6809304888104,-73.97767354111231,43,93,3,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15133,89,0,Apartment,NYC,Jamaica,40.68520240195689,-73.7962025402228,208,95,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15134,125,0,Apartment,NYC,Harlem,40.81743052154996,-73.94282624265723,16,83,3,1,2,3,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15135,350,1,Apartment,LA,West Los Angeles,34.04552355480988,-118.44796440605872,5,100,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15136,180,0,House,LA,,34.16938484046053,-118.12929407188344,17,96,4,1,2,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15137,250,1,Apartment,NYC,Upper West Side,40.79407113887189,-73.96764234757313,3,100,3,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15138,120,1,Apartment,LA,Van Nuys,34.18423830615392,-118.44640673601505,11,95,6,2,2,2,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15139,100,1,Apartment,NYC,Upper West Side,40.798429622231566,-73.9707524406916,0,0,3,1,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15140,90,1,Apartment,LA,Glassell Park,34.12002190997108,-118.22482024175244,10,98,2,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15141,275,1,Apartment,Boston,Beacon Hill,42.360215869383204,-71.06743813747026,0,0,4,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15142,200,1,Apartment,NYC,Williamsburg,40.71775914754321,-73.94537727186591,14,97,2,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15143,90,0,Apartment,DC,Logan Circle,38.90695733021396,-77.03274315938258,3,93,2,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15144,775,1,House,LA,Torrance,33.816849049336504,-118.3845172205503,8,98,6,2.5,3,3,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15145,150,0,Apartment,LA,Westlake,34.06906754769676,-118.27854628410677,7,97,2,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15146,189,1,Apartment,DC,Shaw,38.91244248848773,-77.02538792026989,3,100,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15147,300,1,Apartment,NYC,Battery Park City,40.71855477684765,-74.01484519640529,0,0,3,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15148,219,1,House,DC,Barney Circle,38.88501275902848,-76.98200286881566,9,100,5,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15149,69,0,Apartment,DC,Dupont Circle,38.90798662356593,-77.04755505207497,35,89,2,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15150,175,1,Apartment,NYC,Upper West Side,40.79166684633651,-73.9798716737908,4,95,2,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15151,229,0,Apartment,Boston,Back Bay,42.35482453139531,-71.07334797058765,48,92,4,1,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15152,100,1,Apartment,NYC,Upper West Side,40.791629967919576,-73.96726826709236,2,80,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0
15153,99,0,Apartment,NYC,Flushing,40.76567451662171,-73.82791926115259,13,88,4,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15154,200,0,Apartment,Chicago,Lincoln Park,41.926512115012216,-87.66005849615097,8,88,4,1.5,1,3,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15155,250,1,Apartment,NYC,Gramercy Park,40.73762616727576,-73.98287848474358,3,93,4,1,1,2,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0
15156,250,1,Apartment,LA,Hollywood,34.10115409751602,-118.34415860421629,8,90,6,2,3,3,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15157,98,1,Apartment,LA,Hollywood Hills,34.1060562230879,-118.31529752441936,86,87,5,1,2,2,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15158,195,0,Apartment,Chicago,Streeterville,41.89369055228053,-87.61548515859666,1,100,5,1.5,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15159,175,0,Apartment,NYC,Williamsburg,40.71213325435205,-73.9570521428909,20,96,3,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15160,350,1,Apartment,NYC,West Village,40.73233000889006,-74.00327641110826,12,100,4,1,1,2,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15161,120,0,Apartment,SF,SoMa,37.78370086369919,-122.39665369430423,1,100,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15162,110,1,Apartment,LA,Mid-City,34.04064751254982,-118.33868646882263,0,0,8,1.5,3,4,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15163,1950,0,Apartment,DC,Foggy Bottom,38.90099645533128,-77.05266169179022,0,0,2,1,1,2,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15164,125,1,Apartment,LA,West Hollywood,34.093237674226096,-118.34836366487288,2,100,3,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15165,68,0,Apartment,NYC,Lefferts Garden,40.6603745230786,-73.95900899090675,7,80,3,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15166,199,0,Apartment,NYC,Chelsea,40.74675620203397,-73.99562358836124,52,94,2,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15167,230,1,House,SF,Excelsior,37.72486286518605,-122.43172142991013,4,100,7,2,3,4,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15168,300,1,Apartment,Chicago,Bucktown,41.91488170256734,-87.68636853755976,2,100,6,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
